product,brand,price,oz_per_can,num_cans,price_per_oz,ingredients
Merrick Purrfect Bistro Grain-Free Cowboy Cookout Morsels in Gravy Canned Cat Food,Merrick,$38.66,5.5,24.0,0.29287878787878785,"['Deboned Beef', ' Beef Broth', ' Beef Liver', ' Dried Egg Product', ' Peas', ' Natural Flavor', ' Potato Starch', ' Potato', ' Carrots', ' Cranberries', ' Organic Alfalfa', ' Calcium Carbonate', ' Salt', ' Potassium Chloride', ' Cassia Gum', ' Carrageenan', ' Guar Gum', ' Sodium Phosphate', ' Salmon Oil', ' Minerals (Zinc Amino Acid Complex', ' Iron Amino Acid Complex', ' Manganese Amino Acid Complex', ' Copper Amino Acid Complex', ' Potassium Iodide', ' Cobalt Glucoheptonate', ' Sodium Selenite)', ' Vitamins (Vitamin E Supplement', ' Vitamin B12 Supplement', ' D-Calcium Pantothenate', ' Vitamin A Supplement', ' Niacin', ' Vitamin D3 Supplement', ' Riboavin Supplement', ' Pyridoxine Hydrochloride', ' Folic Acid', ' Biotin', ' Thiamine Mononitrate)', ' Taurine', ' Choline Chloride', ' Yucca Schidigera Extract.']"
Purina Pro Plan Classic Turkey & Vegetable Entree Grain-Free Canned Cat Food,Purina Pro Plan,$23.28,3.0,24.0,0.32333333333333336,"['Turkey', ' Liver', ' Meat By-Products', ' Water Sufficient For Processing', ' Fish', ' Tomatoes', ' Carrots', ' Artificial And Natural Flavors', ' Tricalcium Phosphate', ' Guar Gum', ' Potassium Chloride', ' Taurine', ' Carrageenan', ' Salt', ' Choline Chloride', ' Vitamin E Supplement', ' Thiamine Mononitrate', ' Zinc Sulfate', ' Ferrous Sulfate', ' Niacin', ' Calcium Pantothenate', ' Vitamin A Supplement', ' Menadione Sodium Bisulfite Complex (Vitamin K)', ' Copper Sulfate', ' Manganese Sulfate', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin B-12 Supplement', ' Biotin', ' Folic Acid', ' Vitamin D-3 Supplement', ' Potassium Iodide. A-4710-5.5.']"
Weruva Cats in the Kitchen Chick Magnet Chicken & Mackerel Recipe Grain-Free Cat Food Pouches,Weruva,$16.99,3.0,12.0,0.4719444444444444,"['Chicken Broth', ' Chicken (Boneless', ' Skinless Breast)', ' Mackerel', ' Tapioca Starch', ' Sunflower Seed Oil', ' Calcium Lactate', ' Xanthan Gum', ' Tricalcium Phosphate', ' Choline Chloride', ' Taurine', ' Zinc Sulfate', ' Potassium Chloride', ' Vitamin E Supplement', ' Nicotinic Acid (Vitamin B3)', ' Ferrous Sulfate', ' Thiamine Mononitrate (Vitamin B1)', ' Calcium Pantothenate', ' Vitamin A Supplement', ' Manganese Sulfate', ' Riboflavin Supplement (Vitamin B2)', ' Pyridoxine Hydrochloride (Vitamin B6)', ' Copper Sulfate', ' Vitamin D3 Supplement', ' Folic Acid', ' Potassium Iodide', ' Biotin', ' Sodium Selenite', ' Vitamin B12 Supplement.']"
Fancy Feast Medleys Tuna Tuscany Canned Cat Food,Fancy Feast,$18.00,3.0,24.0,0.25,"['Fish Broth', ' Tuna', ' Wheat Gluten', ' Long Grain Rice', ' Chicken', ' Liver', ' Spinach', ' Meat By-Products', ' Corn Starch-Modified', ' Artificial and Natural flavors', ' Corn Oil', ' Salt', ' Tricalcium Phosphate', ' Added Color', ' Soy Protein Concentrate', ' Potassium Chloride', ' Choline Chloride', ' Taurine', ' Magnesium Sulfate', ' Thiamine Mononitrate', ' Vitamin E Supplement', ' Red 3', ' Zinc Sulfate', ' ferrous Sulfate', ' Niacin', ' Calcium Pantothenate', ' Vitamin A Supplement', ' Copper Sulfate', ' Menadione Sodium Bisulfite Complex (Vitamin K Activity)', ' Manganese Sulfate', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin B-12 Supplement', ' Biotin', ' Folic Acid', ' Vitamin D-3 Supplement', ' Potassium Iodide. C-6742.']"
American Journey Minced Turkey Recipe in Gravy Grain-Free Canned Cat Food,American Journey,$22.99,3.0,24.0,0.3193055555555555,"['Turkey', ' Turkey Broth', ' Chicken Broth', ' Turkey Liver', ' Dried Egg White', ' Peas', ' Natural Flavor', ' Dried Egg Product', ' Guar Gum', ' Flaxseed', ' Sodium Phosphate', ' Salt', ' Sunflower Oil', ' Fish Oil (Preserved with Mixed Tocopherols)', ' Taurine', ' Potassium Chloride', ' Calcium Carbonate', ' Cranberries', ' Blueberries', ' Choline Chloride', ' Inulin', ' DL-Methionine', ' Iron Proteinate', ' Zinc Proteinate', ' Thiamine Mononitrate', ' Vitamin E Supplement', ' Copper Proteinate', ' Manganese Proteinate', ' Sodium Selenite', ' Niacin Supplement', ' d-Calcium Pantothenate', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin A Supplement', ' Biotin', ' Potassium Iodide', ' Vitamin D3 Supplement', ' Vitamin B12 Supplement', ' Folic Acid', ' Rosemary Extract.']"
Purina Beyond Pheasant & Sweet Potato Pate Recipe Grain-Free Canned Cat Food,Purina Beyond,$13.08,3.0,12.0,0.36333333333333334,"['Pheasant', ' Chicken', ' Pheasant and Chicken Broth', ' Liver', ' Sweet Potatoes', ' Fish', ' Carrots', ' Egg Product', ' Potassium Chloride', ' Guar Gum', ' Taurine', ' Choline Chloride', ' Salt', ' Mono and Dicalcium Phosphate', ' Thiamine Mononitrate', ' Vitamin E Supplement', ' Zinc Sulfate', ' Ferrous Sulfate', ' Niacin', ' Calcium Pantothenate', ' Vitamin A Supplement', ' Copper Sulfate', ' Menadione Sodium Bisulfite Complex (Vitamin K)', ' Manganese Sulfate', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin B-12 Supplement', ' Biotin', ' Folic Acid', ' Vitamin D-3 Supplement', ' Potassium Iodide.']"
Natural Balance Platefulls Chicken & Pumpkin Formula in Gravy Grain-Free Cat Food Pouches,Natural Balance,$25.26,3.0,24.0,0.35083333333333333,"['Chicken Broth', ' Chicken', ' Chicken Liver', ' Pumpkin', ' Peas', ' Dried Egg Whites', ' Ground Dried Peas', ' Potato Starch', ' Natural Flavor', ' Sweet Potatoes', ' Guar Gum', ' Salmon Oil (Preserved with Mixed Tocopherols)', ' Ground Flaxseed', ' Potassium Chloride', ' Sodium Acid Pyrophosphate', ' Tetrasodium Pyrophosphate', ' Minerals (Iron Proteinate', ' Zinc Proteinate', ' Copper Proteinate', ' Manganese Proteinate', ' Potassium Iodide', ' Sodium Selenite)', ' Sodium Carbonate', ' Vitamins (Vitamin E Supplement', ' Thiamine Mononitrate', ' Niacin', ' D-Calcium Pantothenate', ' Vitamin D3 Supplement', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin A Supplement', ' Vitamin B12 Supplement', ' Folic Acid', ' Biotin)', ' Taurine', '  Spinach', ' Parsley', ' Dried Kelp', ' Cranberries', ' Choline Chloride', ' Sodium Phosphate', ' Sodium Hexametaphosphate', '  Dl-Methionine', ' Yucca Schidigera Extract', ' Rosemary Extract.']"
Natural Balance Ultra Premium Indoor Chicken Formula Canned Cat Food,Natural Balance,$38.20,5.5,24.0,0.2893939393939394,"['Chicken', ' Chicken Broth', ' Chicken Liver', ' Salmon', ' Oat Bran', ' Brown Rice', ' Natural Flavor', ' Vitamins (Vitamin E Supplement', ' Thiamine Mononitrate', ' Niacin', ' Vitamin A Supplement', ' Pyridoxine Hydrochloride', ' D-Calcium Pantothenate', ' Riboflavin Supplement', ' Vitamin D3 Supplement', ' Vitamin B12 Supplement', ' Folic Acid', ' Biotin)', ' Guar Gum', ' Choline Chloride', ' Minerals (Zinc Proteinate', ' Zinc Sulfate', ' Ferrous Sulfate', ' Iron Proteinate', ' Copper Sulfate', ' Copper Proteinate', ' Manganese Sulfate', ' Manganese Proteinate', ' Calcium Iodate', ' Sodium Selenite)', ' Taurine', ' Cranberries', ' Calcium Carbonate', ' Potassium Chloride', ' Yucca Schidigera Extract', ' Salt', ' Carrageenan.']"
Iams Perfect Portions Optimal Metabolism Chicken Recipe Pate Grain-Free Cat Food Trays,Iams,$22.32,2.6,24.0,0.35769230769230764,"['Chicken', ' Chicken Broth', ' Chicken Liver', ' Dried Egg Product', ' Guar Gum', ' Added Color', ' Potassium Chloride', ' Sodium Tripolyphosphate', ' Fish Oil (Preserved with Mixed Tocopherols)', ' Magnesium Sulfate', ' Taurine', ' Calcium Carbonate', ' Choline Chloride', ' DL-Methionine', ' Salt', ' L-Carnitine', ' Vitamin E Supplement', ' Thiamine Mononitrate (Vitamin B1)', ' Zinc Sulfate', ' Ferrous Sulfate', ' Manganese Sulfate', ' Pyridoxine Hydrochloride (Vitamin B6)', ' Potassium Iodide', ' Copper Sulfate', ' Vitamin D3 Supplement', ' Folic Acid', ' Menadione Sodium Bisulfite Complex (Vitamin K).']"
Chicken Soup for the Soul Chicken & Turkey Recipe Adult Pate Canned Cat Food,Chicken Soup,$33.36,5.5,24.0,0.25272727272727274,"['Chicken', ' Chicken Liver', ' Chicken Broth', ' Turkey Broth', ' Salmon', ' Turkey', ' Duck', ' Dried Egg Product', ' Whole Grain Brown Rice', ' Flaxseed', ' Oatmeal', ' Carrots', ' Peas', ' Potassium Chloride', ' Salt', ' Cassia Gum', ' Xanthan Gum', ' Taurine', ' Apples', ' Cranberries', ' Dried Kelp', ' Vitamins (Thiamine Mononitrate', ' Vitamin E Supplement', ' Niacin Supplement', ' D-Calcium Pantothenate', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin A Supplement', ' Biotin', ' Vitamin D3 Supplement', ' Vitamin B12 Supplement', ' Folic Acid)', ' Inulin', ' Minerals (Ferrous Sulfate', ' Zinc Oxide', ' Copper Proteinate', ' Potassium Iodide', ' Manganese Sulfate', ' Sodium Selenite)', ' Yucca Schidigera Extract', ' Choline Chloride Parsley.']"
Tiny Tiger Chunks in Gravy Chicken Recipe Grain-Free Canned Cat Food,Tiny Tiger,$12.99,3.0,24.0,0.18041666666666667,"['Chicken Broth', ' Chicken', ' Liver', ' Turkey', ' Meat By-Products', ' Dried Egg Product', ' Potato Starch', ' Natural Flavor', ' Guar Gum', ' Salt', ' Sodium Phosphate', ' Tricalcium Phosphate', ' Potassium Chloride', ' Choline Chloride', ' Calcium Carbonate', ' Vitamins (Vitamin E Supplement', ' Thiamine Mononitrate', ' Niacin Supplement', ' D-Calcium Pantothenate', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin A Supplement', ' Biotin', ' Vitamin D3 Supplement', ' Vitamin B12 Supplement', ' Folic Acid)', ' Dl-Methionine', ' Minerals (Ferrous Sulfate', ' Zinc Oxide', ' Copper Proteinate', ' Sodium Selenite', ' Manganese Sulfate', ' Potassium Iodide)', ' Taurine', ' Magnesium Sulfate', ' Fish Oil (Preserved With Mixed Tocopherols).']"
Purina ONE True Instinct Chicken Recipe in Gravy Canned Cat Food,Purina ONE,$20.39,3.0,24.0,0.28319444444444447,"['Chicken Broth', ' Chicken', ' Liver', ' Wheat Gluten', ' Pork Lungs', ' Natural Flavors', ' Minerals (Tricalcium Phosphate', ' Potassium Chloride', ' Salt', ' Magnesium Sulfate', ' Mono And Dicalcium Phosphate', ' Zinc Sulfate', ' Ferrous Sulfate', ' Copper Sulfate', ' Manganese Sulfate', ' Potassium Iodide)', ' Salmon', ' Soy Protein Concentrate', ' Xanthan Gum', ' Vitamins (Choline', ' Vitamin E', ' Vitamin B-1', ' Vitamin B-3', ' Vitamin B-5', ' Vitamin A', ' Vitamin K', ' Vitamin B-6', ' Vitamin B-2', ' Vitamin B-12', ' Vitamin B-7', ' Folic Acid', ' Vitamin D-3)', ' Taurine', ' Carrageenan', ' Added Color. E431118']"
9 Lives Hearty Cuts with Real Beef & Chicken in Gravy Canned Cat Food,9 Lives,$8.69,5.5,24.0,0.06583333333333333,"['Water Sufficient for Processing', ' Meat By-Products', ' Beef', ' Chicken', ' Soy Protein Concentrate', ' Wheat Flour', ' Modified Corn Starch', ' Steamed Bone Meal', ' Natural Flavor', ' Salt', ' Caramel Color', ' Sodium Tripolyphosphate', ' Potassium Chloride', ' Choline Chloride', ' Iron Oxide (Color)', ' Vitamins (Vitamin E Supplement', ' Vitamin A Supplement', ' Thiamine Mononitrate', ' Niacin Supplement', ' D-Calcium Pantothenate', ' Riboflavin Supplement', ' Pyridoxine Hydrochloride', ' Menadione Sodium Bisulfite Complex', ' Vitamin D3 Supplement', ' Folic Acid', ' Biotin', ' Vitamin B12 Supplement)', ' Taurine', ' Minerals (Ferrous Sulfate', ' Zinc Oxide', ' Manganous Oxide', ' Copper Sulfate', ' Calcium Iodate', ' Sodium Selenite).']"
Fancy Feast Kitten Tender Salmon Feast Canned Cat Food,Fancy Feast,$15.36,3.0,24.0,0.21333333333333332,"['Salmon', ' Liver', ' Meat By-Products', ' Fish Broth', ' Fish', ' Turkey', ' Milk', ' Egg Product', ' Artificial And Natural Flavors', ' Added Color', ' Guar Gum', ' Tricalcium Phosphate', ' Minerals [Potassium Chloride', ' Magnesium Sulfate', ' Zinc Sulfate', ' Ferrous Sulfate', ' Copper Sulfate', ' Manganese Sulfate', ' Potassium Iodide]', '  Salt', ' Taurine', ' Red 3', ' Vitamins [Vitamin E Supplement', ' Thiamine Mononitrate (Vitamin B-1)', ' Niacin (Vitamin B-3)', ' Calcium Pantothenate (Vitamin B-5)', ' Vitamin A Supplement', ' Menadione Sodium Bisulfite Complex (Vitamin K)', ' Pyridoxine Hydrochloride (Vitamin B-6)', ' Riboflavin Supplement (Vitamin B-2)', ' Vitamin B-12 Supplement', ' Biotin (Vitamin B-7)', ' Folic Acid (Vitamin B-9)', ' Vitamin D-3 Supplement]. A662218']"
Fancy Feast Marinated Morsels Tuna Feast in Gravy Canned Cat Food,Fancy Feast,$13.76,3.0,24.0,0.19111111111111112,"['Fish Broth', ' Tuna', ' Meat By-Products', ' Wheat Gluten', ' Chicken', ' Corn Starch-Modified', ' Artificial and Natural Flavors', ' Added Color', ' Soy Flour', ' Tricalcium Phosphate', ' Salt', ' Potassium Chloride', ' Taurine', ' Choline Chloride', ' Mono and Dicalcium Phosphate', ' Red 3', ' Zinc Sulfate', ' Thiamine Mononitrate', ' Vitamin E Supplement', ' Ferrous Sulfate', ' Niacin', ' Copper Sulfate', ' Manganese Sulfate', ' Calcium Pantothenate', ' Vitamin A Supplement', ' Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity)', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin B-12 Supplement', ' Biotin', ' Folic Acid', ' Vitamin D-3 Supplement', ' Potassium Iodide. B-6943.']"
Fussie Cat Super Premium Chicken Formula in Gravy Grain-Free Canned Cat Food,Fussie Cat,$35.76,82.0,24.0,0.018170731707317072,"['Water Sufficient for Processing', ' Chicken', ' Chicken Skin', ' Tapioca Starch', ' Sunflower Seed Oil', ' Tuna Oil', ' Tricalcium Phosphate', ' Xanthan Gum', ' Calcium Carbonate', ' Chicken Soluble', ' Choline Chloride', ' Zinc Sulfate', ' Sodium Chloride', ' Taurine', ' Fructooligosaccharides', ' Vitamin E', ' Ferrous Sulfate', ' Thiamine Mononitrate (Source of Vitamin B1)', ' Nicotinic Acid (Source of Vitamin B3)', ' Calcium Pantothenate', ' Manganese Sulfate', ' Copper Sulfate', ' Vitamin A Supplement', ' Riboflavin Supplement (Source of Vitamin B2)', ' Pyridoxine Hydrochloride (Source of Vitamin B6)', ' Folic Acid', ' Potassium Iodide', ' Vitamin D3 Supplement', ' Vitamin K3 Supplement', ' Biotin', ' Vitamin B12 Supplement.']"
Halo Turkey & Duck Recipe Grain-Free Indoor Cat Canned Cat Food,Halo,$22.85,5.5,12.0,0.34621212121212125,"['Old Formulation: Turkey', ' Turkey Liver', ' Duck Broth', ' Duck', ' Natural Flavor', ' Sweet Potatoes', ' Carrots', ' Dehydrated Alfalfa Meal', ' Spinach', ' Guar Gum', ' Carrageenan', ' Salt', ' Potassium Chloride', ' Cranberries', ' Tricalcium Phosphate', ' Calcium Carbonate', ' Minerals (Iron Amino Acid Chelate', ' Zinc Amino Acid Chelate', ' Copper Amino Acid Chelate', ' Manganese Amino Acid Chelate', ' Sodium Selenite', ' Potassium Iodide)', ' Vitamins (Vitamin E Supplement', ' Thiamine Mononitrate', ' Niacin Supplement', ' D-Calcium Pantothenate', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin A Supplement', ' Biotin', ' Vitamin D3 Supplement', ' Vitamin B12 Supplement', ' Folic Acid)', ' Choline Chloride', ' Taurine', ' Dried Kelp', ' Magnesium Sulfate.']"
Purina Pro Plan Savor Adult Salmon & Wild Rice Entree Classic Canned Cat Food,Purina Pro Plan,$23.28,3.0,24.0,0.32333333333333336,"['Salmon', ' Liver', ' Meat By-Products', ' Water Sufficient for Processing', ' Chicken', ' Wild Rice', ' Artificial and Natural Flavors', ' Calcium Phosphate', ' Guar Gum', ' Potassium Chloride', ' Choline Chloride', ' Taurine', ' Salt', ' Vitamin E Supplement', ' Thiamine Mononitrate', ' Zinc Sulfate', ' Ferrous Sulfate', ' Niacin', ' Calcium Pantothenate', ' Copper Sulfate', ' Vitamin A Supplement', ' Manganese Sulfate', ' Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity)', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin B-12 Supplement', ' Biotin', ' Folic Acid', ' Vitamin D-3 Supplement', ' Potassium Iodide.']"
Tiki Cat Makaha Grill Mackerel & Sardine in Calamari Consomme Grain-Free Canned Cat Food,Tiki Cat,$12.89,6.0,8.0,0.2685416666666667,"['Mackerel', ' Sardines', ' Calamari Broth', ' Calamari', ' Sunflower Seed Oil', ' Locust Bean Gum', ' Guar Gum', ' Choline Chloride', ' Xanthan Gum', ' Paprika', ' Taurine', ' Vitamin E Supplement', ' Zinc Sulfate', ' Iron Sulfate', ' Niacin (Vitamin B3)', ' Thiamine Mononitrate (Vitamin B1)', ' Potassium Iodide', ' Vitamin A Supplement', ' Calcium Pantothenate', ' Riboflavin Supplement (Vitamin B2)', ' Pyridoxine Hydrochloride (Vitamin B6)', ' Copper Sulfate', ' Manganese Sulfate', ' Folic Acid', ' Vitamin D3 Supplement', ' Vitamin B12 Supplement.']"
Fancy Feast Medleys Shredded Turkey Fare Canned Cat Food,Fancy Feast,$22.80,3.0,24.0,0.31666666666666665,"['Poultry Broth', ' Turkey', ' Wheat Gluten', ' Liver', ' Meat By-Products', ' Spinach', ' Corn Starch-Modified', ' Artificial and Natural Flavors', ' Tricalcium Phosphate', ' Salt', ' Soy Protein Concentrate', ' Added Color', ' Potassium Chloride', ' Taurine', ' Choline Chloride', ' Magnesium Sulfate', ' Thiamine Mononitrate', ' Vitamin E Supplement', ' Zinc Sulfate', ' Ferrous Sulfate', ' Niacin', ' Calcium Pantothenate', ' Vitamin A Supplement', ' Menadione', ' Sodium Bisulfite Complex (Source of Vitamin K Activity)', ' Copper Sulfate', ' Manganese Sulfate', ' Pyridoxine Hydrochloride', ' Riboflavin Supplement', ' Vitamin B-12 Supplement', ' Biotin', ' Folic Acid', ' Vitamin D-3 Supplement', ' Potassium Iodide. B-6723.']"
Sheba Perfect Portions Grain-Free Roasted Chicken & Liver Entree Cat Food Trays,Sheba,$19.20,2.6,24.0,0.30769230769230765,"['Chicken', ' Chicken Broth', ' Meat By-Products', ' Chicken Liver', ' Poultry By-Products', ' Natural Flavor', ' Minerals (Potassium Chloride', ' Magnesium Sulfate', ' Calcium Carbonate', ' Zinc Sulfate', ' Iron Sulfate', ' Manganese Sulfate', ' Potassium Iodide', ' Copper Sulfate)', ' Guar Gum', ' Added Color', ' Sodium Tripolyphosphate', ' Fish Oil (Preserved with Mixed Tocopherols)', ' Vitamins (Choline Chloride', ' Thiamine Mononitrate [Vitamin B1]', ' Vitamin E Supplement', ' Pyridoxine Hydrochloride [Vitamin B6]', ' Vitamin D3 Supplement', ' Folic Acid', ' Menadione Sodium Bisulfite Complex [Source of Vitamin K Activity])', ' Dl-Methionine', ' Salt', ' Taurine.']"
BFF OMG Lots-O-Luck! Duck & Tuna Dinner in Gravy Grain-Free Canned Cat Food,BFF,$12.49,5.5,8.0,0.2838636363636364,"['Duck Broth', ' Duck', ' Tuna', ' Potato Starch', ' Guar Gum', ' Choline Chloride', ' Taurine', ' Zinc Sulfate', ' Vitamin E Supplement', ' Thiamine Mononitrate (Vitamin B1)', ' Niacin Supplement (Vitamin B3)', ' Calcium Panthotenate', ' Vitamin A Supplement', ' Potassium Iodide', ' Manganese Sulfate', ' Riboflavin Supplement (Vitamin B2)', ' Pyridoxine Hydrochloride (Vitamin B6)', ' Ferrous Sulfate', ' Copper Sulfate', ' Vitamin D3 Supplement', ' Folic Acid', ' Vitamin B12 Supplement', ' Menadione Sodium Bisulfite Complex (Source of Vitamin K).']"
Hill's Science Diet Adult Savory Turkey Entree Canned Cat Food,Hill's Science Diet,$30.00,5.5,24.0,0.22727272727272727,"['Water', ' Turkey', ' Turkey Liver', ' Pork Liver', ' Salmon', ' Turkey Heart', ' Rice', ' Pork By-Products', ' Corn Starch', ' Powdered Cellulose', ' Wheat Flour', ' Chicken Fat', ' Chicken', ' Chicken Liver Flavor', ' Egg Flavor', ' Corn Gluten Meal', ' Guar Gum', ' Dicalcium Phosphate', ' Locust Bean Gum', ' Brewers Dried Yeast', ' Choline Chloride', ' Carrageenan', ' Potassium Chloride', ' Calcium Carbonate', ' Calcium Sulfate', ' Taurine', ' Iodized Salt', ' DL-Methionine', ' vitamins (Vitamin E Supplement', ' Thiamine Mononitrate', ' Niacin Supplement', ' Pyridoxine Hydrochloride', ' Calcium Pantothenate', ' Vitamin B12 Supplement', ' Riboflavin Supplement', ' Biotin', ' Vitamin D3 Supplement', ' Folic Acid)', ' minerals (Zinc Oxide', ' Ferrous Sulfate', ' Manganous Oxide', ' Copper Sulfate', ' Calcium Iodate', ' Sodium Selenite).']"
Wellness Healthy Indulgence Morsels with Chicken & Chicken Liver in Savory Sauce Grain-Free Wet Cat Food Pouches,Wellness,$31.68,3.0,24.0,0.44,"['Chicken Broth', ' Water Sufficient for Processing', ' Chicken', ' Chicken Liver', ' Potato Starch', ' Eggs', ' Carrots', ' Natural Flavor', ' Salt', ' Guar Gum', ' Tricalcium Phosphate', ' Potassium Chloride', ' Taurine', ' Magnesium Sulfate', ' Vitamins [Vitamin E Supplement', ' Thiamine Hydrochloride', ' Niacin', ' Vitamin A Supplement', ' Pyridoxine Hydrochloride', ' D-Calcium Pantothenate', ' Riboflavin Supplement', ' Folic Acid', ' Vitamin D3 Supplement', ' Biotin', ' Vitamin B12 Supplement]', ' Cranberries', ' Blueberries', ' White Sweet Potatoes', ' Xanthan Gum', ' Choline Chloride', ' Zinc Amino Acid Chelate', ' Iron Amino Acid Chelate', ' Manganese Amino Acid Chelate', ' Copper Amino Acid Chelate', ' Potassium Iodide', ' Sodium Selenite.']"
